,ObservationDate,Confirmed,Recovered,Deaths,Population,ISO3,Province/State,Country/Region,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
183944,2020-09-21,5990,5320,106,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183945,2020-09-22,6016,5405,106,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183946,2020-09-23,6038,5480,107,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183947,2020-09-24,6080,5562,112,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183948,2020-09-25,6136,5629,114,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183949,2020-09-26,6214,5694,117,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183950,2020-09-27,6279,5747,117,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183951,2020-09-28,6320,5785,117,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183952,2020-09-29,6364,5848,117,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183953,2020-09-30,6384,5901,117,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183954,2020-10-01,6433,5943,123,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183955,2020-10-02,6497,5983,123,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183956,2020-10-03,6531,6016,123,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183957,2020-10-04,6564,6048,126,511551.0,CHL,Ñuble,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
183958,2020-10-05,6588,6074,127,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183959,2020-10-06,6608,6129,127,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183960,2020-10-07,6624,6161,127,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183961,2020-10-08,6671,6202,128,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183962,2020-10-09,6712,6250,129,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183963,2020-10-10,6740,6288,131,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183964,2020-10-11,6781,6318,132,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183965,2020-10-12,6812,6364,135,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183966,2020-10-13,6856,6406,135,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183967,2020-10-14,6881,6444,135,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183968,2020-10-15,6887,6468,135,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183969,2020-10-16,6909,6503,137,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183970,2020-10-17,6957,6529,139,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183971,2020-10-18,6987,6552,140,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183972,2020-10-19,7036,6580,140,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183973,2020-10-20,7054,6633,140,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183974,2020-10-21,7078,6653,140,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183975,2020-10-22,7116,6687,140,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183976,2020-10-23,7172,6715,141,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183977,2020-10-24,7208,6833,143,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183978,2020-10-25,7235,6867,145,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183979,2020-10-26,7270,6896,146,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183980,2020-10-27,7292,6928,146,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183981,2020-10-28,7316,6966,146,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183982,2020-10-29,7359,7007,147,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183983,2020-10-30,7410,7033,148,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183984,2020-10-31,7465,7078,149,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183985,2020-11-01,7520,7118,151,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183986,2020-11-02,7534,7147,153,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183987,2020-11-03,7584,7175,153,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
183988,2020-11-04,7592,7205,153,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183989,2020-11-05,7613,7233,154,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183990,2020-11-06,7659,7257,157,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183991,2020-11-07,7698,7302,158,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183992,2020-11-08,7747,7345,159,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183993,2020-11-09,7793,7400,160,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183994,2020-11-10,7832,7430,160,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183995,2020-11-11,7848,7471,160,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183996,2020-11-12,7899,7501,162,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183997,2020-11-13,7950,7523,162,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183998,2020-11-14,7989,7575,162,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
183999,2020-11-15,8028,7612,163,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184000,2020-11-16,8118,7649,163,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184001,2020-11-17,8149,7695,163,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184002,2020-11-18,8173,7735,163,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184003,2020-11-19,8219,7768,165,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184004,2020-11-20,8280,7795,168,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184005,2020-11-21,8331,7846,168,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184006,2020-11-22,8399,7884,170,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
184007,2020-11-23,8399,7884,170,511551.0,CHL,Ñuble,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
207624,2020-01-01,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207625,2020-01-02,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207626,2020-01-03,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207627,2020-01-04,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207628,2020-01-05,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207629,2020-01-06,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207630,2020-01-07,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207631,2020-01-08,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207632,2020-01-09,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207633,2020-01-10,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207634,2020-01-11,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207635,2020-01-12,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207636,2020-01-13,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207637,2020-01-14,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207638,2020-01-15,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207639,2020-01-16,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207640,2020-01-17,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207641,2020-01-18,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207642,2020-01-19,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207643,2020-01-20,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207644,2020-01-21,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207645,2020-01-22,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207646,2020-01-23,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207647,2020-01-24,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207648,2020-01-25,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207649,2020-01-26,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207650,2020-01-27,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207651,2020-01-28,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207652,2020-01-29,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207653,2020-01-30,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207654,2020-01-31,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207655,2020-02-01,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207656,2020-02-02,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207657,2020-02-03,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207658,2020-02-04,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207659,2020-02-05,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207660,2020-02-06,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207661,2020-02-07,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207662,2020-02-08,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207663,2020-02-09,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207664,2020-02-10,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207665,2020-02-11,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207666,2020-02-12,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207667,2020-02-13,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207668,2020-02-14,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207669,2020-02-15,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207670,2020-02-16,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207671,2020-02-17,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207672,2020-02-18,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207673,2020-02-19,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207674,2020-02-20,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207675,2020-02-21,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207676,2020-02-22,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207677,2020-02-23,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207678,2020-02-24,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207679,2020-02-25,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207680,2020-02-26,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207681,2020-02-27,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207682,2020-02-28,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207683,2020-02-29,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207684,2020-03-01,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207685,2020-03-02,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207686,2020-03-03,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207687,2020-03-04,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207688,2020-03-05,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207689,2020-03-06,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207690,2020-03-07,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207691,2020-03-08,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207692,2020-03-09,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207693,2020-03-10,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207694,2020-03-11,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207695,2020-03-12,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207696,2020-03-13,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
207697,2020-03-14,0,0,0,405835.0,CHL,Los Ríos,Chile,0,0,0,0,0,0,0,0,2,0,0,11.11
207698,2020-03-15,0,0,0,405835.0,CHL,Los Ríos,Chile,3,0,0,0,0,0,0,0,2,0,0,22.22
207699,2020-03-16,1,0,0,405835.0,CHL,Los Ríos,Chile,3,3,0,2,0,0,0,0,2,0,0,47.22
207700,2020-03-17,1,0,0,405835.0,CHL,Los Ríos,Chile,3,3,0,2,0,0,0,0,2,0,0,47.22
207701,2020-03-18,1,0,0,405835.0,CHL,Los Ríos,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
207702,2020-03-19,1,0,0,405835.0,CHL,Los Ríos,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
207703,2020-03-20,1,0,0,405835.0,CHL,Los Ríos,Chile,3,3,0,2,0,0,0,3,2,0,0,55.56
207704,2020-03-21,1,0,0,405835.0,CHL,Los Ríos,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
207705,2020-03-22,1,0,0,405835.0,CHL,Los Ríos,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
207706,2020-03-23,4,0,0,405835.0,CHL,Los Ríos,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
207707,2020-03-24,6,0,0,405835.0,CHL,Los Ríos,Chile,3,2,0,2,0,0,0,3,2,0,0,51.85
207708,2020-03-25,11,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,0,0,73.15
207709,2020-03-26,14,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
207710,2020-03-27,22,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
207711,2020-03-28,27,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
207712,2020-03-29,40,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,0,73.15
207713,2020-03-30,47,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207714,2020-03-31,58,0,0,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207715,2020-04-01,64,0,1,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207716,2020-04-02,68,0,1,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207717,2020-04-03,78,0,1,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207718,2020-04-04,89,0,1,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207719,2020-04-05,99,0,1,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207720,2020-04-06,104,0,1,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207721,2020-04-07,109,0,2,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207722,2020-04-08,114,0,2,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207723,2020-04-09,118,0,2,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207724,2020-04-10,124,0,2,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207725,2020-04-11,130,0,2,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207726,2020-04-12,135,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207727,2020-04-13,138,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207728,2020-04-14,148,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207729,2020-04-15,150,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207730,2020-04-16,153,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207731,2020-04-17,154,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207732,2020-04-18,156,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207733,2020-04-19,157,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207734,2020-04-20,162,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207735,2020-04-21,167,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207736,2020-04-22,171,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207737,2020-04-23,173,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207738,2020-04-24,174,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207739,2020-04-25,177,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207740,2020-04-26,178,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207741,2020-04-27,180,0,3,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207742,2020-04-28,180,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207743,2020-04-29,182,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207744,2020-04-30,189,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207745,2020-05-01,189,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207746,2020-05-02,196,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207747,2020-05-03,198,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207748,2020-05-04,199,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207749,2020-05-05,199,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207750,2020-05-06,200,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207751,2020-05-07,202,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,0,3,2,2,2,73.15
207752,2020-05-08,203,0,4,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207753,2020-05-09,206,0,5,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207754,2020-05-10,206,0,5,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207755,2020-05-11,208,0,5,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207756,2020-05-12,211,0,5,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207757,2020-05-13,212,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207758,2020-05-14,214,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,75.93
207759,2020-05-15,219,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207760,2020-05-16,219,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207761,2020-05-17,220,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207762,2020-05-18,224,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207763,2020-05-19,229,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207764,2020-05-20,247,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207765,2020-05-21,258,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207766,2020-05-22,262,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207767,2020-05-23,274,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207768,2020-05-24,290,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207769,2020-05-25,297,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207770,2020-05-26,304,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207771,2020-05-27,309,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207772,2020-05-28,318,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207773,2020-05-29,330,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207774,2020-05-30,345,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207775,2020-05-31,356,0,6,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207776,2020-06-01,363,0,7,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207777,2020-06-02,368,0,7,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207778,2020-06-03,372,0,8,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207779,2020-06-04,379,0,8,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207780,2020-06-05,390,0,8,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
207781,2020-06-06,400,0,8,405835.0,CHL,Los Ríos,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
